PacketCounter;SampleTimeFine;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;StatusWord;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z;tv_sec;tv_usec
259965;484106.24;484089240;2016;9;30;14;28;9.24;15;0;0.668;0.473;11.265;-4.788418;4.754451;19.688777;0;0;0;-3.588;4.888;-271.443;48.419167;-4.473932;91.016;1.375;0.064;-0.098;;
259985;484106.259;484089259;2016;9;30;14;28;9.259;15;0;0.334;0.587;11.154;-7.743797;12.474074;10.934509;0;0;0;-3.353;4.571;-271.219;48.419167;-4.473933;91.012;1.373;0.066;-0.046;;
260005;484106.279;484089279;2016;9;30;14;28;9.279;15;0;0.626;1.603;12.623;-10.86406;13.526462;9.622592;0;0;0;-3.202;4.38;-270.984;48.419167;-4.473933;91.008;1.371;0.067;0.002;;
260025;484106.299;484089299;2016;9;30;14;28;9.299;15;0;0.315;1.366;11.764;-1.450411;6.404923;13.798106;0;0;0;-3.161;4.28;-270.682;48.419167;-4.473934;91.011;1.362;0.069;0.032;;
260045;484106.319;484089319;2016;9;30;14;28;9.319;15;0;0.267;0.769;10.578;-2.651477;5.764717;15.477031;0;0;0;-3.091;4.155;-270.399;48.419167;-4.473934;91.014;1.353;0.071;0.062;;
260065;484106.339;484089339;2016;9;30;14;28;9.339;15;0;0.264;0.49;9.937;-0.343132;7.68577;10.201365;0;0;0;-3.106;3.99;-270.224;48.419167;-4.473934;91.017;1.346;0.067;0.063;;
260085;484106.359;484089359;2016;9;30;14;28;9.359;15;0;0.416;0.51;9.248;2.243567;9.50729;5.938822;0;0;0;-3.152;3.79;-270.123;48.419167;-4.473935;91.021;1.339;0.064;0.064;;
260105;484106.379;484089379;2016;9;30;14;28;9.379;15;0;0.479;0.733;8.743;2.788249;12.469854;2.123601;0;0;0;-3.217;3.542;-270.081;48.419167;-4.473935;91.023;1.336;0.073;0.05;;
260125;484106.399;484089399;2016;9;30;14;28;9.399;15;0;0.29;1.316;8.761;2.537947;10.840702;2.598506;0;0;0;-3.268;3.36;-269.964;48.419167;-4.473935;91.026;1.333;0.08;0.035;;
260145;484106.419;484089419;2016;9;30;14;28;9.419;15;0;0.666;1.193;8.569;-0.281575;3.622699;10.579162;0;0;0;-3.149;3.336;-269.69;48.419167;-4.473936;91.028;1.339;0.078;0.011;;
260165;484106.439;484089439;2016;9;30;14;28;9.439;15;0;0.939;0.491;8.442;-12.594254;-3.094638;17.547581;0;0;0;-2.815;3.485;-269.331;48.419167;-4.473936;91.03;1.346;0.073;-0.017;;
260185;484106.459;484089459;2016;9;30;14;28;9.459;15;0;1.252;0.137;8.006;-21.369275;-11.911445;19.158095;0;0;0;-2.303;3.779;-268.968;48.419167;-4.473936;91.031;1.358;0.061;-0.06;;
260205;484106.479;484089479;2016;9;30;14;28;9.479;15;0;1.336;0.162;7.669;-26.657405;-16.1192;17.656493;0;0;0;-1.77;4.095;-268.641;48.419167;-4.473937;91.031;1.369;0.05;-0.105;;
260225;484106.5;484089500;2016;9;30;14;28;9.5;15;0;1.563;0.398;7.843;-23.068785;-14.358449;16.419136;0;0;0;-1.337;4.372;-268.308;48.419167;-4.473937;91.03;1.386;0.043;-0.148;;
260245;484106.519;484089519;2016;9;30;14;28;9.519;15;0;1.666;0.275;7.889;-17.191769;-13.085164;18.182826;0;0;0;-1.006;4.636;-267.938;48.419167;-4.473938;91.03;1.403;0.035;-0.191;;
260265;484106.539;484089539;2016;9;30;14;28;9.539;15;0;1.572;-0.045;8.026;-14.190704;-12.229274;19.757396;0;0;0;-0.702;4.885;-267.566;48.419167;-4.473938;91.028;1.412;0.017;-0.222;;
260285;484106.559;484089559;2016;9;30;14;28;9.559;15;0;1.261;-0.566;8.702;-11.74464;-12.527147;15.266031;0;0;0;-0.449;5.115;-267.315;48.419167;-4.473938;91.026;1.422;0.001;-0.252;;
260305;484106.579;484089579;2016;9;30;14;28;9.579;15;0;0.598;-0.607;9.149;-12.118928;-8.799434;8.474258;0;0;0;-0.169;5.311;-267.186;48.419166;-4.473939;91.023;1.414;-0.008;-0.261;;
260325;484106.599;484089599;2016;9;30;14;28;9.599;15;0;0.514;-0.098;9.672;-17.171435;-12.474567;4.847454;0;0;0;0.191;5.506;-267.08;48.419166;-4.473939;91.02;1.406;-0.016;-0.27;;
260345;484106.62;484089620;2016;9;30;14;28;9.62;15;0;0.727;0.131;10.187;-17.211218;-4.202215;6.976049;0;0;0;0.582;5.57;-266.878;48.419166;-4.47394;91.018;1.4;-0.032;-0.256;;
260365;484106.639;484089639;2016;9;30;14;28;9.639;15;0;0.578;-1.138;10.748;-22.083917;-5.450109;14.596838;0;0;0;1.05;5.631;-266.643;48.419166;-4.47394;91.016;1.394;-0.049;-0.241;;
260385;484106.659;484089659;2016;9;30;14;28;9.659;15;0;0.404;-1.735;10.552;-17.406314;6.292238;-0.645746;0;0;0;1.195;5.377;-266.847;48.419166;-4.47394;91.003;1.399;-0.054;-0.214;;
260405;484106.679;484089679;2016;9;30;14;28;9.679;15;0;1.284;0.111;11.519;-2.488865;17.493204;-14.815083;0;0;0;1.351;5.168;-266.991;48.419166;-4.473941;90.99;1.403;-0.062;-0.189;;
260425;484106.699;484089699;2016;9;30;14;28;9.699;15;0;0.956;-0.101;12.066;-19.634627;-1.802989;9.660697;0;0;0;1.814;5.226;-266.716;48.419166;-4.473941;90.989;1.402;-0.088;-0.151;;
260445;484106.719;484089719;2016;9;30;14;28;9.719;15;0;0.916;-2.192;11.461;-22.916777;-4.542027;12.591449;0;0;0;2.289;5.298;-266.553;48.419166;-4.473942;90.989;1.401;-0.113;-0.114;;
260465;484106.74;484089740;2016;9;30;14;28;9.74;15;0;-0.172;-2.665;11.148;-23.470514;-1.989665;-2.210801;0;0;0;2.692;5.293;-266.74;48.419166;-4.473942;90.99;1.38;-0.136;-0.076;;
260485;484106.759;484089759;2016;9;30;14;28;9.759;15;0;-0.191;-1.285;12.024;-13.057345;5.160472;-17.243135;0;0;0;2.788;5.186;-267.09;48.419167;-4.473942;90.991;1.36;-0.156;-0.034;;
260505;484106.779;484089779;2016;9;30;14;28;9.779;15;0;0.035;-0.821;11.894;2.72574;3.908265;-15.109234;0;0;0;2.697;5.139;-267.365;48.419167;-4.473943;90.994;1.345;-0.164;-0.005;;
260525;484106.799;484089799;2016;9;30;14;28;9.799;15;0;0.183;-1.303;10.578;3.787363;2.958292;-13.45061;0;0;0;2.523;5.026;-267.709;48.419167;-4.473943;90.997;1.332;-0.17;0.026;;
260545;484106.819;484089819;2016;9;30;14;28;9.819;15;0;0.597;-1.366;9.754;7.454593;9.269156;-21.615658;0;0;0;2.379;4.874;-268.176;48.419167;-4.473943;91;1.329;-0.168;0.025;;
260565;484106.839;484089839;2016;9;30;14;28;9.839;15;0;0.708;-0.471;9.162;2.911298;8.64058;-24.566722;0;0;0;2.274;4.699;-268.669;48.419167;-4.473944;91.003;1.328;-0.164;0.024;;
260585;484106.859;484089859;2016;9;30;14;28;9.859;15;0;0.75;0.514;8.989;4.64855;10.240424;-22.170125;0;0;0;2.132;4.514;-269.058;48.419167;-4.473944;91.012;1.326;-0.136;0.018;;
260605;484106.879;484089879;2016;9;30;14;28;9.879;15;0;1.082;0.902;8.717;4.340097;9.954299;-13.097204;0;0;0;2.035;4.323;-269.273;48.419167;-4.473944;91.022;1.324;-0.112;0.011;;
260625;484106.899;484089899;2016;9;30;14;28;9.899;15;0;1.618;0.94;8.711;3.022674;8.245649;-6.442156;0;0;0;1.97;4.181;-269.375;48.419167;-4.473945;91.024;1.341;-0.086;-0.007;;
260645;484106.919;484089919;2016;9;30;14;28;9.919;15;0;1.582;0.809;8.569;2.702129;5.76503;-2.29007;0;0;0;1.891;4.073;-269.409;48.419167;-4.473945;91.026;1.359;-0.062;-0.026;;
260665;484106.939;484089939;2016;9;30;14;28;9.939;15;0;1.371;0.525;8.655;4.740932;4.279496;-0.80832;0;0;0;1.782;4.027;-269.425;48.419167;-4.473945;91.027;1.37;-0.047;-0.047;;
260685;484106.959;484089959;2016;9;30;14;28;9.959;15;0;1.202;0.396;8.559;5.466905;-2.755766;0.532422;0;0;0;1.675;4.127;-269.391;48.419167;-4.473946;91.028;1.381;-0.034;-0.072;;
260705;484106.979;484089979;2016;9;30;14;28;9.979;15;0;1.073;0.412;8.205;6.6037;-8.006135;2.23729;0;0;0;1.507;4.311;-269.33;48.419167;-4.473946;91.028;1.389;-0.018;-0.113;;
260725;484107;484090000;2016;9;30;14;28;10;15;0;1.143;0.813;7.685;10.85501;-12.848791;5.127516;0;0;0;1.295;4.574;-269.159;48.419167;-4.473947;91.028;1.397;-0.005;-0.156;;
260745;484107.019;484090019;2016;9;30;14;28;10.019;15;0;1.355;0.789;7.092;9.120212;-13.532725;13.904243;0;0;0;1.181;4.828;-268.817;48.419167;-4.473947;91.026;1.408;0.004;-0.211;;
260765;484107.039;484090039;2016;9;30;14;28;10.039;15;0;1.477;0.568;7.236;4.319798;-12.432457;20.755386;0;0;0;1.117;5.025;-268.37;48.419167;-4.473947;91.024;1.42;0.009;-0.266;;
260785;484107.059;484090059;2016;9;30;14;28;10.059;15;0;1.766;0.175;8.289;8.187462;-7.610654;23.261234;0;0;0;0.887;5.143;-267.941;48.419167;-4.473948;91.005;1.43;-0.002;-0.293;;
260805;484107.079;484090079;2016;9;30;14;28;10.079;15;0;1.421;-0.273;9.528;20.901251;-4.543606;16.853565;0;0;0;0.455;5.226;-267.648;48.419167;-4.473948;90.987;1.439;-0.011;-0.319;;
260825;484107.099;484090099;2016;9;30;14;28;10.099;15;0;0.474;-0.276;10.858;22.260543;-5.735605;11.75959;0;0;0;0.065;5.379;-267.425;48.419167;-4.473948;90.984;1.427;-0.009;-0.291;;
260845;484107.12;484090120;2016;9;30;14;28;10.12;15;0;0.194;0.929;11.58;20.508908;-11.442268;10.085783;0;0;0;-0.387;5.628;-267.201;48.419167;-4.473949;90.981;1.414;-0.007;-0.267;;
260865;484107.139;484090139;2016;9;30;14;28;10.139;15;0;0.303;2.218;10.971;26.934441;-13.455986;16.680973;0;0;0;-0.792;5.93;-266.711;48.419167;-4.473949;90.978;1.393;-0.001;-0.265;;
260885;484107.159;484090159;2016;9;30;14;28;10.159;15;0;-0.412;0.562;9.409;9.684652;-16.414558;39.018702;0;0;0;-0.776;6.137;-265.846;48.419167;-4.47395;90.976;1.372;-0.002;-0.261;;
260905;484107.179;484090179;2016;9;30;14;28;10.179;15;0;0.984;-1.297;10.27;-3.911117;0.370368;43.613862;0;0;0;-0.645;6.097;-265.111;48.419167;-4.47395;90.975;1.371;-0.049;-0.238;;
260925;484107.199;484090199;2016;9;30;14;28;10.199;15;0;1.005;-1.512;11.087;0.954895;4.40315;22.968714;0;0;0;-0.602;6.002;-264.745;48.419167;-4.47395;90.973;1.369;-0.087;-0.214;;
260945;484107.219;484090219;2016;9;30;14;28;10.219;15;0;0.728;-0.425;11.09;-4.198779;3.546742;13.890413;0;0;0;-0.493;5.907;-264.488;48.419167;-4.473951;90.972;1.361;-0.099;-0.188;;
260965;484107.24;484090240;2016;9;30;14;28;10.24;15;0;0.539;-0.036;10.725;-1.913362;9.092606;9.204227;0;0;0;-0.456;5.683;-264.366;48.419167;-4.473951;90.971;1.354;-0.108;-0.158;;
260985;484107.259;484090259;2016;9;30;14;28;10.259;15;0;-0.122;0.579;11.051;1.15299;15.568048;0.791341;0;0;0;-0.518;5.196;-264.35;48.419167;-4.473951;90.96;1.339;-0.091;-0.106;;
261005;484107.279;484090279;2016;9;30;14;28;10.279;15;0;0.248;1.304;12.758;10.597225;26.708111;0.129376;0;0;0;-0.798;4.704;-264.305;48.419167;-4.473952;90.949;1.324;-0.076;-0.054;;
261025;484107.299;484090299;2016;9;30;14;28;10.299;15;0;0.338;1.187;12.408;16.925555;20.652665;5.761228;0;0;0;-1.072;4.366;-264.138;48.419167;-4.473952;90.951;1.32;-0.068;-0.006;;
261045;484107.319;484090319;2016;9;30;14;28;10.319;15;0;0.753;0.535;11.119;4.184976;10.733303;12.027044;0;0;0;-0.953;4.22;-263.864;48.419167;-4.473952;90.953;1.317;-0.062;0.037;;
261065;484107.339;484090339;2016;9;30;14;28;10.339;15;0;1.226;-0.048;10.552;-15.572264;2.177914;13.938179;0;0;0;-0.603;4.194;-263.627;48.419167;-4.473953;90.956;1.327;-0.076;0.045;;
261085;484107.359;484090359;2016;9;30;14;28;10.359;15;0;1.283;-0.445;9.839;-18.429163;-0.563146;8.235709;0;0;0;-0.257;4.219;-263.505;48.419167;-4.473953;90.959;1.337;-0.087;0.052;;
261105;484107.379;484090379;2016;9;30;14;28;10.379;15;0;1.126;-0.042;9.168;-12.466182;-0.36689;3.421133;0;0;0;-0.131;4.176;-263.454;48.419167;-4.473954;90.962;1.343;-0.087;0.038;;
261125;484107.399;484090399;2016;9;30;14;28;10.399;15;0;0.961;0.329;8.915;5.068688;5.40949;1.842626;0;0;0;-0.273;4.084;-263.396;48.419167;-4.473954;90.965;1.349;-0.087;0.026;;
261145;484107.419;484090419;2016;9;30;14;28;10.419;15;0;0.975;0.05;8.342;3.97006;-0.198855;5.475879;0;0;0;-0.234;4.202;-263.252;48.419167;-4.473954;90.967;1.353;-0.09;-0.01;;
261165;484107.439;484090439;2016;9;30;14;28;10.439;15;0;0.908;0.182;7.829;-10.157763;-5.30064;10.166153;0;0;0;-0.043;4.37;-263.048;48.419167;-4.473955;90.969;1.356;-0.095;-0.048;;
261185;484107.459;484090459;2016;9;30;14;28;10.459;15;0;1.169;-0.14;7.645;-8.008039;-8.33639;10.070654;0;0;0;0.125;4.531;-262.887;48.419167;-4.473955;90.972;1.362;-0.099;-0.087;;
261205;484107.479;484090479;2016;9;30;14;28;10.479;15;0;1.554;-0.113;7.875;-6.602585;-8.646634;2.966771;0;0;0;0.207;4.684;-262.872;48.419167;-4.473955;90.976;1.368;-0.099;-0.127;;
261225;484107.5;484090500;2016;9;30;14;28;10.5;15;0;1.537;0.328;7.868;-1.598062;-11.141532;-0.000907;0;0;0;0.304;4.944;-262.805;48.419167;-4.473956;90.975;1.382;-0.1;-0.178;;
261245;484107.519;484090519;2016;9;30;14;28;10.519;15;0;1.625;-0.136;7.274;-12.099415;-16.036357;8.175198;0;0;0;0.639;5.271;-262.624;48.419167;-4.473956;90.974;1.395;-0.103;-0.231;;
261265;484107.539;484090539;2016;9;30;14;28;10.539;15;0;1.498;-0.984;6.873;-24.89482;-19.602103;9.140145;0;0;0;1.255;5.644;-262.45;48.419167;-4.473956;90.971;1.398;-0.122;-0.287;;
261285;484107.559;484090559;2016;9;30;14;28;10.559;15;0;1.083;-1.158;7.691;-32.245535;-17.790852;4.781957;0;0;0;1.816;5.926;-262.415;48.419167;-4.473957;90.968;1.401;-0.137;-0.341;;
261305;484107.579;484090579;2016;9;30;14;28;10.579;15;0;0.524;-0.761;8.692;-17.981475;-7.033868;-5.248904;0;0;0;2.07;6.002;-262.574;48.419167;-4.473957;90.964;1.393;-0.132;-0.357;;
261325;484107.599;484090599;2016;9;30;14;28;10.599;15;0;0.726;0.083;9.095;-11.051339;-2.682242;-8.335424;0;0;0;2.284;6.007;-262.682;48.419167;-4.473957;90.959;1.386;-0.128;-0.372;;
261345;484107.62;484090620;2016;9;30;14;28;10.62;15;0;0.639;-0.569;9.713;-10.729081;2.262033;-2.864664;0;0;0;2.476;5.89;-262.792;48.419167;-4.473958;90.955;1.359;-0.136;-0.362;;
261365;484107.639;484090639;2016;9;30;14;28;10.639;15;0;-1.222;-1.504;10.086;-4.107868;14.951093;-16.271606;0;0;0;2.366;5.404;-263.3;48.419167;-4.473958;90.951;1.336;-0.138;-0.342;;
261385;484107.659;484090659;2016;9;30;14;28;10.659;15;0;-0.345;0.7;11.919;8.663403;35.265301;-30.61245;0;0;0;2.216;4.859;-263.799;48.419167;-4.473959;90.951;1.331;-0.101;-0.266;;
261405;484107.679;484090679;2016;9;30;14;28;10.679;15;0;0.53;1.751;13.311;-11.326527;10.975527;-5.288837;0;0;0;2.618;4.83;-263.664;48.419167;-4.473959;90.952;1.322;-0.076;-0.204;;
261425;484107.699;484090699;2016;9;30;14;28;10.699;15;0;0.461;-0.542;12.884;-28.503006;-7.364498;20.353844;0;0;0;3.251;5.016;-263.278;48.419167;-4.47396;90.951;1.315;-0.107;-0.155;;
261445;484107.719;484090719;2016;9;30;14;28;10.719;15;0;0.624;-2.658;12.081;-33.428851;-16.81494;11.25251;0;0;0;3.922;5.329;-263.216;48.419167;-4.47396;90.95;1.308;-0.133;-0.109;;
261465;484107.74;484090740;2016;9;30;14;28;10.74;15;0;0.425;-2.165;11.824;-28.547155;-8.699225;-13.800686;0;0;0;4.218;5.38;-263.642;48.419167;-4.47396;90.952;1.298;-0.131;-0.058;;
261485;484107.759;484090759;2016;9;30;14;28;10.759;15;0;0.454;-0.282;12.717;5.641773;7.174875;-29.521102;0;0;0;3.816;5.262;-264.243;48.419167;-4.473961;90.953;1.288;-0.126;-0.002;;
261505;484107.779;484090779;2016;9;30;14;28;10.779;15;0;-0.009;-0.17;11.542;25.897921;6.64517;-25.701701;0;0;0;3.321;5.189;-264.698;48.419167;-4.473961;90.956;1.273;-0.109;0.026;;
261525;484107.799;484090799;2016;9;30;14;28;10.799;15;0;0.099;-0.285;10.517;16.611677;3.803389;-18.476917;0;0;0;3.019;5.133;-265.04;48.419167;-4.473961;90.959;1.257;-0.095;0.053;;
261545;484107.819;484090819;2016;9;30;14;28;10.819;15;0;0.497;0.06;9.627;11.513538;2.35192;-16.104772;0;0;0;2.73;5.075;-265.33;48.419167;-4.473962;90.962;1.256;-0.077;0.041;;
261565;484107.839;484090839;2016;9;30;14;28;10.839;15;0;1.031;0.159;8.528;12.009252;4.986219;-10.769686;0;0;0;2.506;4.963;-265.516;48.419167;-4.473962;90.965;1.256;-0.062;0.029;;
261585;484107.859;484090859;2016;9;30;14;28;10.859;15;0;1.675;0.044;7.896;7.340248;6.932234;-7.06644;0;0;0;2.33;4.804;-265.673;48.419167;-4.473962;90.977;1.269;-0.047;0.004;;
261605;484107.879;484090879;2016;9;30;14;28;10.879;15;0;1.705;0.178;7.769;8.772201;11.497812;-6.95871;0;0;0;2.124;4.535;-265.805;48.419166;-4.473963;90.988;1.282;-0.034;-0.019;;
261625;484107.899;484090899;2016;9;30;14;28;10.899;15;0;1.734;0.137;8.388;10.91178;17.094507;-3.936383;0;0;0;1.874;4.249;-265.881;48.419166;-4.473963;90.989;1.299;-0.026;-0.037;;
261645;484107.919;484090919;2016;9;30;14;28;10.919;15;0;1.506;-0.067;8.458;11.166657;10.021751;-1.664053;0;0;0;1.675;4.108;-265.913;48.419166;-4.473963;90.99;1.317;-0.019;-0.059;;
261665;484107.939;484090939;2016;9;30;14;28;10.939;15;0;1.359;-0.001;8.365;8.546903;2.34421;-0.561153;0;0;0;1.48;4.102;-265.91;48.419166;-4.473964;90.99;1.327;-0.015;-0.092;;
261685;484107.959;484090959;2016;9;30;14;28;10.959;15;0;1.071;-0.01;7.878;11.08885;-3.471375;1.953658;0;0;0;1.282;4.193;-265.834;48.419166;-4.473964;90.99;1.337;-0.013;-0.127;;
261705;484107.979;484090979;2016;9;30;14;28;10.979;15;0;1.239;-0.07;7.683;5.809504;-8.512688;7.095402;0;0;0;1.228;4.399;-265.645;48.419166;-4.473964;90.989;1.35;-0.015;-0.171;;
261725;484108;484091000;2016;9;30;14;28;11;15;0;1.552;-0.101;7.746;1.079502;-12.415153;12.320223;0;0;0;1.171;4.626;-265.399;48.419166;-4.473965;90.988;1.362;-0.02;-0.216;;
261745;484108.019;484091019;2016;9;30;14;28;11.019;15;0;1.839;-0.046;7.794;9.734875;-9.414086;10.469579;0;0;0;0.921;4.758;-265.212;48.419166;-4.473965;90.985;1.382;-0.017;-0.25;;
261765;484108.039;484091039;2016;9;30;14;28;11.039;15;0;1.92;0.425;8.327;16.141508;-4.6922;8.188213;0;0;0;0.638;4.867;-265.016;48.419166;-4.473965;90.982;1.402;-0.016;-0.283;;
261785;484108.059;484091059;2016;9;30;14;28;11.059;15;0;1.323;0.838;9.404;13.073495;-7.303057;13.007645;0;0;0;0.333;4.994;-264.746;48.419166;-4.473966;90.968;1.402;-0.011;-0.291;;
261805;484108.079;484091079;2016;9;30;14;28;11.079;15;0;0.638;0.646;10.252;18.538923;-7.116779;14.472063;0;0;0;0.027;5.168;-264.418;48.419166;-4.473966;90.953;1.402;-0.008;-0.299;;
261825;484108.099;484091099;2016;9;30;14;28;11.099;15;0;0.071;0.894;10.845;14.827472;-9.989252;19.323749;0;0;0;-0.29;5.369;-264.008;48.419166;-4.473967;90.95;1.386;0.003;-0.279;;
261845;484108.12;484091120;2016;9;30;14;28;11.12;15;0;0.286;1.496;11.101;21.888052;-9.217869;23.875538;0;0;0;-0.716;5.535;-263.456;48.419166;-4.473967;90.947;1.372;0.01;-0.258;;
261865;484108.139;484091139;2016;9;30;14;28;11.139;15;0;-0.158;0.083;10.058;25.037025;-5.307438;32.776702;0;0;0;-1.115;5.479;-262.809;48.419166;-4.473967;90.945;1.354;-0.026;-0.24;;
261885;484108.159;484091159;2016;9;30;14;28;11.159;15;0;0.276;-1.441;10.67;18.819061;15.051982;26.413559;0;0;0;-1.36;5.193;-262.408;48.419166;-4.473968;90.943;1.337;-0.054;-0.217;;
261905;484108.179;484091179;2016;9;30;14;28;11.179;15;0;0.461;-0.369;12.047;6.611025;10.522439;9.489187;0;0;0;-1.377;5.084;-262.213;48.419166;-4.473968;90.942;1.328;-0.049;-0.173;;
261925;484108.199;484091199;2016;9;30;14;28;11.199;15;0;0.363;1.592;11.668;-5.178277;-3.53974;14.424525;0;0;0;-1.184;5.175;-261.801;48.419166;-4.473968;90.941;1.318;-0.049;-0.133;;
261945;484108.219;484091219;2016;9;30;14;28;11.219;15;0;0.282;1.067;10.781;-10.666038;-3.416522;28.412013;0;0;0;-0.95;5.168;-261.252;48.419166;-4.473969;90.941;1.305;-0.055;-0.108;;
261965;484108.24;484091240;2016;9;30;14;28;11.24;15;0;0.343;0.119;10.883;-8.159425;8.186744;22.561114;0;0;0;-0.721;4.938;-260.844;48.419166;-4.473969;90.941;1.294;-0.057;-0.079;;
261985;484108.259;484091259;2016;9;30;14;28;11.259;15;0;0.632;0.273;12.22;-12.866295;10.637699;18.25492;0;0;0;-0.424;4.78;-260.472;48.419166;-4.473969;90.935;1.292;-0.069;-0.024;;
262005;484108.279;484091279;2016;9;30;14;28;11.279;15;0;0.894;0.068;12.754;-11.566878;4.822158;17.086186;0;0;0;-0.293;4.71;-260.204;48.419166;-4.47397;90.929;1.29;-0.079;0.03;;
262025;484108.299;484091299;2016;9;30;14;28;11.299;15;0;0.837;-0.184;11.817;0.100067;2.981581;8.364676;0;0;0;-0.268;4.674;-260.058;48.419166;-4.47397;90.932;1.292;-0.088;0.062;;
262045;484108.319;484091319;2016;9;30;14;28;11.319;15;0;0.976;-0.221;10.991;-2.447277;-1.145642;5.755904;0;0;0;-0.232;4.703;-259.962;48.419166;-4.47397;90.936;1.294;-0.095;0.093;;
262065;484108.339;484091339;2016;9;30;14;28;11.339;15;0;0.891;-0.431;9.824;-0.420488;-1.471285;3.379621;0;0;0;-0.168;4.753;-259.902;48.419166;-4.473971;90.94;1.298;-0.108;0.083;;
262085;484108.359;484091359;2016;9;30;14;28;11.359;15;0;1.108;-0.543;8.809;-7.353307;-5.947932;2.396207;0;0;0;0.004;4.891;-259.873;48.419166;-4.473971;90.944;1.302;-0.12;0.069;;
262105;484108.379;484091379;2016;9;30;14;28;11.379;15;0;0.934;-0.292;7.927;-8.218366;-8.301282;-0.222022;0;0;0;0.124;4.997;-259.876;48.419166;-4.473972;90.947;1.303;-0.121;0.029;;
262125;484108.399;484091399;2016;9;30;14;28;11.399;15;0;0.851;0.215;7.764;0.010748;-2.44252;1.521852;0;0;0;0.073;5.018;-259.793;48.419166;-4.473972;90.95;1.303;-0.124;-0.01;;
262145;484108.419;484091419;2016;9;30;14;28;11.419;15;0;1.175;-0.407;7.335;2.339517;0.930321;8.161165;0;0;0;0.114;5.031;-259.626;48.419166;-4.473972;90.951;1.315;-0.142;-0.057;;
262165;484108.439;484091439;2016;9;30;14;28;11.439;15;0;1.635;-0.902;7.374;-8.096754;-2.971316;6.148946;0;0;0;0.312;5.121;-259.557;48.419166;-4.473973;90.952;1.326;-0.157;-0.106;;
262185;484108.459;484091459;2016;9;30;14;28;11.459;15;0;1.608;-0.723;7.547;-14.241593;-8.553067;0.693821;0;0;0;0.649;5.336;-259.539;48.419166;-4.473973;90.955;1.336;-0.165;-0.151;;
262205;484108.479;484091479;2016;9;30;14;28;11.479;15;0;1.358;-0.326;7.71;-17.253645;-13.104163;0.973621;0;0;0;0.975;5.594;-259.521;48.419166;-4.473973;90.957;1.345;-0.172;-0.197;;
262225;484108.5;484091500;2016;9;30;14;28;11.5;15;0;1.309;-0.229;7.878;-16.601714;-13.76663;0.736626;0;0;0;1.269;5.855;-259.525;48.419166;-4.473974;90.955;1.347;-0.17;-0.235;;
262245;484108.519;484091519;2016;9;30;14;28;11.519;15;0;1.02;-0.097;8.334;-11.974099;-11.910588;-3.001098;0;0;0;1.461;6.077;-259.606;48.419166;-4.473974;90.954;1.349;-0.167;-0.272;;
262265;484108.539;484091539;2016;9;30;14;28;11.539;15;0;0.504;-0.145;8.643;-10.833132;-11.186657;-5.439739;0;0;0;1.733;6.315;-259.716;48.419166;-4.473974;90.951;1.337;-0.162;-0.295;;
262285;484108.559;484091559;2016;9;30;14;28;11.559;15;0;0.422;-0.358;8.974;-20.883498;-14.813581;-5.867222;0;0;0;2.245;6.638;-259.805;48.419166;-4.473975;90.948;1.325;-0.157;-0.32;;
262305;484108.579;484091579;2016;9;30;14;28;11.579;15;0;0.916;-0.124;9.116;-32.725895;-17.401193;-4.004434;0;0;0;2.949;6.986;-259.864;48.419166;-4.473975;90.945;1.324;-0.147;-0.335;;
262325;484108.599;484091599;2016;9;30;14;28;11.599;15;0;1.513;-0.183;9.496;-39.710177;-12.749327;-2.563805;0;0;0;3.752;7.235;-259.883;48.419166;-4.473976;90.941;1.324;-0.137;-0.348;;
262345;484108.62;484091620;2016;9;30;14;28;11.62;15;0;0.869;-1.263;10.499;-41.377088;-10.382;1.136115;0;0;0;4.384;7.292;-259.957;48.419166;-4.473976;90.938;1.307;-0.148;-0.324;;
262365;484108.639;484091639;2016;9;30;14;28;11.639;15;0;-0.149;-1.713;11.177;-10.226943;14.432924;-15.663837;0;0;0;4.338;6.905;-260.411;48.419166;-4.473976;90.935;1.294;-0.154;-0.289;;
262385;484108.659;484091659;2016;9;30;14;28;11.659;15;0;1.125;-0.581;12.297;6.052095;22.1132;-24.754479;0;0;0;4.205;6.586;-260.866;48.419166;-4.473977;90.93;1.306;-0.135;-0.227;;
262405;484108.679;484091679;2016;9;30;14;28;11.679;15;0;1.628;0.445;12.706;-1.324691;4.256588;-12.401327;0;0;0;4.275;6.621;-260.972;48.419166;-4.473977;90.925;1.314;-0.122;-0.173;;
262425;484108.699;484091699;2016;9;30;14;28;11.699;15;0;1.172;-0.906;12.234;-7.848151;-8.3982;4.241666;0;0;0;4.493;6.849;-260.856;48.419166;-4.473978;90.926;1.306;-0.145;-0.139;;
262445;484108.719;484091719;2016;9;30;14;28;11.719;15;0;0.531;-2.425;11.225;-10.614695;-15.071198;0.299901;0;0;0;4.623;7.025;-260.979;48.419166;-4.473978;90.927;1.3;-0.162;-0.104;;
