Time Stamp;GPS Time;UTC Time;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Magnetometer X;Magnetometer Y;Magnetometer Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
878690.000000;877.499;173677499;2017-02-21;00;14;37.499;0;0.000000;0.883;-1.630;-9.606;-0.308596;0.275705;0.109850;0.259290;-0.043456;0.981053;9.657;5.258;52.325;48.880407617;2.182856571;-18250.250;-2.812;12.463;37.734
878710.000000;877.519;173677519;2017-02-21;00;14;37.519;0;0.000000;0.879;-1.619;-9.603;-0.268822;0.271836;0.118769;0.260058;-0.043803;0.984064;9.656;5.257;52.314;48.880406856;2.182857741;-18251.038;-2.813;12.463;37.735
878730.000000;877.539;173677539;2017-02-21;00;14;37.539;0;0.000000;0.896;-1.621;-9.579;-0.361240;0.301623;0.107184;0.260215;-0.044463;0.983904;9.654;5.259;52.317;48.880406096;2.182858911;-18251.826;-2.814;12.462;37.736
878750.000000;877.559;173677559;2017-02-21;00;14;37.559;0;0.000000;0.889;-1.618;-9.606;-0.306446;0.270255;0.118276;0.260373;-0.045123;0.983743;9.652;5.260;52.320;48.880405335;2.182860081;-18252.613;-2.815;12.461;37.737
878770.000000;877.579;173677579;2017-02-21;00;14;37.579;0;0.000000;0.899;-1.613;-9.634;-0.401322;0.319417;0.093770;0.259127;-0.046737;0.983971;9.648;5.260;52.309;48.880404574;2.182861251;-18253.401;-2.816;12.460;37.738
878790.000000;877.599;173677599;2017-02-21;00;14;37.599;0;0.000000;0.912;-1.616;-9.614;-0.340726;0.247821;0.108898;0.257881;-0.048350;0.984198;9.645;5.261;52.312;48.880403813;2.182862421;-18254.189;-2.816;12.458;37.740
878810.000000;877.619;173677619;2017-02-21;00;14;37.619;0;0.000000;0.897;-1.613;-9.573;-0.366818;0.275788;0.071646;0.256498;-0.045706;0.982848;9.642;5.261;52.301;48.880403052;2.182863591;-18254.977;-2.818;12.457;37.741
878830.000000;877.639;173677639;2017-02-21;00;14;37.639;0;0.000000;0.911;-1.581;-9.593;-0.393002;0.296649;0.094372;0.255115;-0.043062;0.981499;9.639;5.262;52.304;48.880402291;2.182864761;-18255.764;-2.818;12.455;37.743
878850.000000;877.659;173677659;2017-02-21;00;14;37.659;0;0.000000;0.895;-1.615;-9.609;-0.386045;0.267763;0.110240;0.256653;-0.045877;0.984025;9.636;5.261;52.306;48.880401530;2.182865931;-18256.552;-2.817;12.454;37.744
878870.000000;877.679;173677679;2017-02-21;00;14;37.679;0;0.000000;0.895;-1.605;-9.618;-0.391251;0.222999;0.098534;0.258190;-0.048691;0.986550;9.633;5.261;52.296;48.880400769;2.182867102;-18257.340;-2.818;12.453;37.745
878890.000000;877.699;173677699;2017-02-21;00;14;37.699;0;0.000000;0.905;-1.594;-9.590;-0.402148;0.211725;0.132599;0.261166;-0.048754;0.982276;9.630;5.260;52.299;48.880400008;2.182868272;-18258.128;-2.817;12.451;37.746
878910.000000;877.719;173677719;2017-02-21;00;14;37.719;0;0.000000;0.895;-1.593;-9.605;-0.401128;0.268967;0.180243;0.264141;-0.048818;0.978001;9.627;5.259;52.290;48.880399246;2.182869443;-18258.916;-2.818;12.450;37.748
878930.000000;877.739;173677739;2017-02-21;00;14;37.739;0;0.000000;0.880;-1.607;-9.578;-0.356224;0.240312;0.134968;0.260093;-0.046115;0.980582;9.624;5.259;52.294;48.880398485;2.182870613;-18259.703;-2.817;12.449;37.749
878950.000000;877.759;173677759;2017-02-21;00;14;37.759;0;0.000000;0.899;-1.596;-9.581;-0.341295;0.283467;0.144311;0.256045;-0.043413;0.983162;9.622;5.259;52.297;48.880397724;2.182871784;-18260.491;-2.817;12.448;37.750
878970.000000;877.779;173677779;2017-02-21;00;14;37.779;0;0.000000;0.897;-1.594;-9.635;-0.338895;0.233948;0.141866;0.258374;-0.045427;0.983472;9.620;5.258;52.288;48.880396962;2.182872955;-18261.279;-2.817;12.447;37.751
878990.000000;877.799;173677799;2017-02-21;00;14;37.799;0;0.000000;0.906;-1.608;-9.615;-0.281071;0.224575;0.114589;0.260703;-0.047441;0.983781;9.619;5.258;52.291;48.880396200;2.182874126;-18262.067;-2.817;12.447;37.752
879010.000000;877.819;173677819;2017-02-21;00;14;37.819;0;0.000000;0.882;-1.609;-9.628;-0.265916;0.207167;0.131851;0.257753;-0.049184;0.982710;9.618;5.257;52.281;48.880395439;2.182875297;-18262.855;-2.817;12.447;37.752
879030.000000;877.839;173677839;2017-02-21;00;14;37.839;0;0.000000;0.888;-1.610;-9.641;-0.210620;0.234581;0.174213;0.254803;-0.050927;0.981640;9.618;5.257;52.285;48.880394677;2.182876468;-18263.643;-2.817;12.448;37.753
879050.000000;877.859;173677859;2017-02-21;00;14;37.859;0;0.000000;0.881;-1.622;-9.597;-0.211570;0.252081;0.136417;0.256670;-0.046708;0.983203;9.619;5.257;52.288;48.880393915;2.182877639;-18264.431;-2.817;12.449;37.753
879070.000000;877.879;173677879;2017-02-21;00;14;37.879;0;0.000000;0.911;-1.612;-9.630;-0.129066;0.210336;0.149524;0.258537;-0.042489;0.984766;9.621;5.256;52.278;48.880393153;2.182878810;-18265.218;-2.818;12.450;37.753
879090.000000;877.899;173677899;2017-02-21;00;14;37.899;0;0.000000;0.884;-1.625;-9.613;-0.164888;0.322107;0.132864;0.259637;-0.042672;0.981212;9.623;5.257;52.282;48.880392391;2.182879981;-18266.006;-2.818;12.452;37.752
879110.000000;877.919;173677919;2017-02-21;00;14;37.919;0;0.000000;0.892;-1.599;-9.600;-0.076956;0.236306;0.107998;0.260736;-0.042855;0.977657;9.626;5.258;52.272;48.880391629;2.182881152;-18266.794;-2.820;12.455;37.752
879130.000000;877.939;173677939;2017-02-21;00;14;37.939;0;0.000000;0.900;-1.625;-9.609;-0.095137;0.282664;0.102052;0.259803;-0.043656;0.977863;9.630;5.259;52.275;48.880390867;2.182882323;-18267.582;-2.820;12.458;37.751
879150.000000;877.959;173677959;2017-02-21;00;14;37.959;0;0.000000;0.888;-1.605;-9.596;0.006238;0.270476;0.107306;0.258869;-0.044457;0.978069;9.634;5.260;52.278;48.880390105;2.182883494;-18268.370;-2.821;12.461;37.751
879170.000000;877.979;173677979;2017-02-21;00;14;37.979;0;0.000000;0.909;-1.599;-9.591;0.006059;0.323130;0.113341;0.254509;-0.046008;0.979719;9.639;5.261;52.267;48.880389343;2.182884666;-18269.158;-2.822;12.465;37.750
879190.000000;878.000;173678000;2017-02-21;00;14;38.000;0;0.000000;0.902;-1.605;-9.611;0.036059;0.336089;0.051081;0.250148;-0.047559;0.981370;9.644;5.263;52.269;48.880388581;2.182885837;-18269.946;-2.824;12.469;37.749
879210.000000;878.019;173678019;2017-02-21;00;14;38.019;0;0.000000;0.907;-1.605;-9.630;-0.033378;0.303099;0.042660;0.253103;-0.046311;0.982450;9.649;5.264;52.258;48.880387818;2.182887009;-18270.734;-2.825;12.473;37.748
879230.000000;878.039;173678039;2017-02-21;00;14;38.039;0;0.000000;0.885;-1.613;-9.598;0.028297;0.281438;0.038118;0.256057;-0.045064;0.983531;9.654;5.265;52.259;48.880387056;2.182888180;-18271.522;-2.826;12.477;37.747
879250.000000;878.059;173678059;2017-02-21;00;14;38.059;0;0.000000;0.892;-1.609;-9.603;0.012233;0.257550;0.032775;0.257284;-0.046561;0.986210;9.658;5.266;52.260;48.880386293;2.182889352;-18272.310;-2.827;12.480;37.747
879270.000000;878.079;173678079;2017-02-21;00;14;38.079;0;0.000000;0.898;-1.596;-9.605;0.019160;0.261866;0.042994;0.258511;-0.048058;0.988890;9.662;5.266;52.250;48.880385531;2.182890524;-18273.098;-2.828;12.483;37.747
879290.000000;878.099;173678099;2017-02-21;00;14;38.099;0;0.000000;0.890;-1.616;-9.603;-0.053425;0.273148;0.015605;0.256185;-0.046540;0.989095;9.664;5.266;52.251;48.880384768;2.182891696;-18273.886;-2.828;12.486;37.747
879310.000000;878.119;173678119;2017-02-21;00;14;38.119;0;0.000000;0.889;-1.604;-9.596;-0.092082;0.221469;0.001769;0.253859;-0.045022;0.989300;9.667;5.265;52.239;48.880384005;2.182892868;-18274.674;-2.829;12.488;37.747
879330.000000;878.139;173678139;2017-02-21;00;14;38.139;0;0.000000;0.902;-1.609;-9.594;-0.184308;0.172659;0.007726;0.257443;-0.042478;0.989503;9.667;5.264;52.240;48.880383243;2.182894040;-18275.462;-2.829;12.489;37.747
879350.000000;878.159;173678159;2017-02-21;00;14;38.159;0;0.000000;0.906;-1.609;-9.620;-0.120026;0.156307;0.017374;0.261026;-0.039934;0.989706;9.668;5.264;52.240;48.880382480;2.182895212;-18276.250;-2.828;12.490;37.747
879370.000000;878.179;173678179;2017-02-21;00;14;38.179;0;0.000000;0.913;-1.604;-9.593;-0.265190;0.132112;0.066317;0.263525;-0.043587;0.985333;9.666;5.262;52.229;48.880381717;2.182896384;-18277.038;-2.828;12.489;37.749
879390.000000;878.199;173678199;2017-02-21;00;14;38.199;0;0.000000;0.916;-1.612;-9.621;-0.267677;0.183788;0.048118;0.266024;-0.047241;0.980960;9.664;5.260;52.230;48.880380954;2.182897556;-18277.826;-2.826;12.488;37.750
879410.000000;878.219;173678219;2017-02-21;00;14;38.219;0;0.000000;0.897;-1.608;-9.612;-0.393514;0.095438;0.081874;0.263374;-0.043577;0.982142;9.660;5.257;52.219;48.880380191;2.182898729;-18278.614;-2.825;12.486;37.751
879430.000000;878.239;173678239;2017-02-21;00;14;38.239;0;0.000000;0.898;-1.639;-9.585;-0.428141;0.082501;0.098780;0.260724;-0.039913;0.983323;9.655;5.254;52.220;48.880379428;2.182899901;-18279.402;-2.823;12.483;37.753
879450.000000;878.259;173678259;2017-02-21;00;14;38.259;0;0.000000;0.887;-1.621;-9.591;-0.517776;0.093494;0.081819;0.262439;-0.042899;0.981817;9.649;5.251;52.221;48.880378664;2.182901074;-18280.191;-2.821;12.480;37.756
879470.000000;878.279;173678279;2017-02-21;00;14;38.279;0;0.000000;0.892;-1.615;-9.601;-0.504827;0.026359;0.040203;0.264154;-0.045884;0.980311;9.643;5.247;52.209;48.880377901;2.182902246;-18280.979;-2.820;12.477;37.758
879490.000000;878.299;173678299;2017-02-21;00;14;38.299;0;0.000000;0.896;-1.625;-9.597;-0.560274;0.087536;0.105787;0.261353;-0.041407;0.983167;9.636;5.244;52.212;48.880377138;2.182903419;-18281.767;-2.817;12.472;37.761
879510.000000;878.319;173678319;2017-02-21;00;14;38.319;0;0.000000;0.910;-1.607;-9.572;-0.598999;0.098692;0.103069;0.258552;-0.036930;0.986022;9.629;5.241;52.201;48.880376375;2.182904591;-18282.555;-2.816;12.468;37.763
879530.000000;878.339;173678339;2017-02-21;00;14;38.339;0;0.000000;0.885;-1.618;-9.596;-0.589951;0.041932;0.125395;0.259957;-0.039737;0.982166;9.622;5.237;52.204;48.880375611;2.182905764;-18283.343;-2.814;12.465;37.765
879550.000000;878.359;173678359;2017-02-21;00;14;38.359;0;0.000000;0.879;-1.621;-9.617;-0.580546;0.120588;0.145196;0.261362;-0.042545;0.978310;9.615;5.236;52.206;48.880374848;2.182906937;-18284.131;-2.813;12.460;37.767
879570.000000;878.379;173678379;2017-02-21;00;14;38.379;0;0.000000;0.896;-1.617;-9.622;-0.545727;0.197927;0.071188;0.263372;-0.042588;0.981115;9.609;5.234;52.196;48.880374085;2.182908110;-18284.920;-2.813;12.457;37.769
879590.000000;878.399;173678399;2017-02-21;00;14;38.399;0;0.000000;0.897;-1.602;-9.603;-0.523846;0.177429;0.167696;0.265382;-0.042630;0.983920;9.604;5.233;52.199;48.880373321;2.182909282;-18285.708;-2.812;12.454;37.771
879610.000000;878.419;173678419;2017-02-21;00;14;38.419;0;0.000000;0.904;-1.597;-9.612;-0.461785;0.248161;0.156626;0.263063;-0.042581;0.980619;9.599;5.234;52.189;48.880372558;2.182910455;-18286.496;-2.813;12.452;37.772
879630.000000;878.439;173678439;2017-02-21;00;14;38.439;0;0.000000;0.891;-1.606;-9.609;-0.341546;0.217364;0.150628;0.260744;-0.042532;0.977318;9.597;5.234;52.193;48.880371794;2.182911628;-18287.284;-2.813;12.450;37.774
879650.000000;878.459;173678459;2017-02-21;00;14;38.459;0;0.000000;0.890;-1.611;-9.600;-0.349084;0.300088;0.135373;0.262447;-0.040928;0.979263;9.595;5.235;52.196;48.880371030;2.182912801;-18288.073;-2.814;12.449;37.774
879670.000000;878.479;173678479;2017-02-21;00;14;38.479;0;0.000000;0.883;-1.626;-9.612;-0.280984;0.332737;0.108098;0.264150;-0.039325;0.981208;9.595;5.238;52.186;48.880370267;2.182913974;-18288.861;-2.817;12.450;37.774
879690.000000;878.499;173678499;2017-02-21;00;14;38.499;0;0.000000;0.878;-1.627;-9.614;-0.169421;0.399497;0.198642;0.264919;-0.043928;0.981768;9.597;5.241;52.190;48.880369503;2.182915147;-18289.649;-2.819;12.451;37.774
879710.000000;878.519;173678519;2017-02-21;00;14;38.519;0;0.000000;0.890;-1.611;-9.608;-0.118742;0.393150;0.115392;0.265688;-0.048530;0.982328;9.598;5.245;52.180;48.880368739;2.182916320;-18290.437;-2.822;12.452;37.774
879730.000000;878.539;173678539;2017-02-21;00;14;38.539;0;0.000000;0.901;-1.600;-9.597;-0.085976;0.457100;0.135963;0.261966;-0.046819;0.981557;9.602;5.249;52.184;48.880367975;2.182917493;-18291.226;-2.825;12.455;37.774
879750.000000;878.559;173678559;2017-02-21;00;14;38.559;0;0.000000;0.891;-1.600;-9.591;0.018094;0.499094;0.125883;0.258243;-0.045107;0.980786;9.606;5.253;52.187;48.880367212;2.182918666;-18292.014;-2.828;12.458;37.774
879770.000000;878.579;173678579;2017-02-21;00;14;38.579;0;0.000000;0.872;-1.597;-9.633;0.005963;0.527754;0.168206;0.258238;-0.042154;0.981912;9.611;5.258;52.179;48.880366448;2.182919840;-18292.802;-2.833;12.462;37.773
879790.000000;878.599;173678599;2017-02-21;00;14;38.599;0;0.000000;0.901;-1.598;-9.572;0.014352;0.502992;0.071965;0.258232;-0.039202;0.983038;9.616;5.263;52.182;48.880365684;2.182921013;-18293.591;-2.836;12.466;37.772
879810.000000;878.619;173678619;2017-02-21;00;14;38.619;0;0.000000;0.902;-1.605;-9.604;0.050187;0.507996;0.108139;0.260879;-0.040567;0.981984;9.622;5.267;52.173;48.880364920;2.182922186;-18294.379;-2.840;12.470;37.771
879830.000000;878.639;173678639;2017-02-21;00;14;38.639;0;0.000000;0.900;-1.614;-9.580;0.071047;0.450236;0.134226;0.263526;-0.041933;0.980931;9.627;5.271;52.176;48.880364155;2.182923359;-18295.167;-2.842;12.474;37.771
879850.000000;878.659;173678659;2017-02-21;00;14;38.659;0;0.000000;0.901;-1.607;-9.597;0.053773;0.397135;0.118173;0.259958;-0.043665;0.979373;9.633;5.274;52.180;48.880363391;2.182924533;-18295.956;-2.844;12.478;37.770
879870.000000;878.679;173678679;2017-02-21;00;14;38.679;0;0.000000;0.901;-1.594;-9.600;-0.010174;0.377975;0.149493;0.256390;-0.045396;0.977815;9.637;5.276;52.171;48.880362627;2.182925706;-18296.744;-2.846;12.481;37.770
879890.000000;878.699;173678699;2017-02-21;00;14;38.699;0;0.000000;0.902;-1.592;-9.610;-0.005727;0.339568;0.121112;0.256059;-0.045548;0.980848;9.641;5.278;52.174;48.880361863;2.182926879;-18297.533;-2.847;12.485;37.769
879910.000000;878.719;173678719;2017-02-21;00;14;38.719;0;0.000000;0.898;-1.612;-9.616;-0.059999;0.322637;0.137830;0.255729;-0.045700;0.983880;9.644;5.278;52.165;48.880361099;2.182928053;-18298.321;-2.848;12.487;37.769
879930.000000;878.739;173678739;2017-02-21;00;14;38.739;0;0.000000;0.887;-1.608;-9.589;-0.080833;0.280206;0.144031;0.256972;-0.047037;0.983871;9.646;5.278;52.168;48.880360334;2.182929226;-18299.110;-2.848;12.489;37.769
879950.000000;878.759;173678759;2017-02-21;00;14;38.759;0;0.000000;0.905;-1.616;-9.595;-0.174616;0.204255;0.085734;0.258216;-0.048375;0.983861;9.647;5.277;52.171;48.880359570;2.182930400;-18299.898;-2.847;12.490;37.770
879970.000000;878.779;173678779;2017-02-21;00;14;38.779;0;0.000000;0.911;-1.580;-9.601;-0.166153;0.192467;0.099643;0.257601;-0.049510;0.982385;9.648;5.275;52.161;48.880358805;2.182931574;-18300.687;-2.847;12.491;37.770
879990.000000;878.799;173678799;2017-02-21;00;14;38.799;0;0.000000;0.880;-1.629;-9.587;-0.245038;0.139636;0.081042;0.256986;-0.050646;0.980908;9.646;5.273;52.163;48.880358041;2.182932747;-18301.475;-2.845;12.491;37.771
880010.000000;878.819;173678819;2017-02-21;00;14;38.819;0;0.000000;0.892;-1.614;-9.620;-0.299187;0.033856;0.170561;0.255279;-0.049953;0.979596;9.645;5.269;52.153;48.880357276;2.182933921;-18302.264;-2.844;12.491;37.772
880030.000000;878.839;173678839;2017-02-21;00;14;38.839;0;0.000000;0.890;-1.593;-9.625;-0.279373;0.081871;0.165457;0.253572;-0.049261;0.978283;9.643;5.265;52.156;48.880356511;2.182935095;-18303.052;-2.841;12.490;37.773
880050.000000;878.859;173678859;2017-02-21;00;14;38.859;0;0.000000;0.911;-1.603;-9.623;-0.313549;0.062650;0.052978;0.254662;-0.049775;0.978096;9.640;5.261;52.158;48.880355746;2.182936269;-18303.841;-2.838;12.489;37.774
880070.000000;878.879;173678879;2017-02-21;00;14;38.879;0;0.000000;0.911;-1.603;-9.585;-0.358085;0.040313;0.103381;0.255752;-0.050290;0.977909;9.638;5.256;52.148;48.880354981;2.182937443;-18304.629;-2.836;12.489;37.775
880090.000000;878.899;173678899;2017-02-21;00;14;38.899;0;0.000000;0.906;-1.612;-9.608;-0.379381;0.088667;0.082119;0.256699;-0.046381;0.976645;9.636;5.252;52.150;48.880354216;2.182938618;-18305.418;-2.833;12.488;37.777
880110.000000;878.919;173678919;2017-02-21;00;14;38.919;0;0.000000;0.896;-1.595;-9.601;-0.369297;0.021142;0.123326;0.257645;-0.042471;0.975382;9.633;5.248;52.140;48.880353451;2.182939792;-18306.206;-2.831;12.487;37.778
880130.000000;878.939;173678939;2017-02-21;00;14;38.939;0;0.000000;0.904;-1.609;-9.597;-0.351763;0.076170;0.117111;0.256995;-0.043934;0.982143;9.630;5.245;52.142;48.880352686;2.182940966;-18306.995;-2.828;12.485;37.779
880150.000000;878.959;173678959;2017-02-21;00;14;38.959;0;0.000000;0.905;-1.598;-9.623;-0.328139;0.017445;0.091947;0.256344;-0.045398;0.988904;9.628;5.241;52.143;48.880351921;2.182942141;-18307.783;-2.826;12.484;37.780
880170.000000;878.979;173678979;2017-02-21;00;14;38.979;0;0.000000;0.910;-1.624;-9.639;-0.374256;0.093418;0.090183;0.257290;-0.047212;0.983531;9.627;5.239;52.132;48.880351156;2.182943315;-18308.572;-2.826;12.484;37.781
880190.000000;879.000;173679000;2017-02-21;00;14;39.000;0;0.000000;0.901;-1.593;-9.615;-0.293138;0.135241;0.101599;0.258235;-0.049027;0.978158;9.625;5.238;52.134;48.880350391;2.182944490;-18309.361;-2.824;12.484;37.782
880210.000000;879.019;173679019;2017-02-21;00;14;39.019;0;0.000000;0.891;-1.600;-9.609;-0.246306;0.222088;0.029916;0.258555;-0.041829;0.979377;9.625;5.237;52.124;48.880349625;2.182945665;-18310.149;-2.825;12.484;37.782
880230.000000;879.039;173679039;2017-02-21;00;14;39.039;0;0.000000;0.895;-1.597;-9.618;-0.194705;0.193063;0.060078;0.258876;-0.034632;0.980596;9.625;5.237;52.126;48.880348860;2.182946839;-18310.938;-2.825;12.485;37.782
880250.000000;879.059;173679059;2017-02-21;00;14;39.059;0;0.000000;0.889;-1.605;-9.621;-0.228945;0.245176;0.073743;0.262600;-0.039132;0.980910;9.624;5.238;52.127;48.880348094;2.182948014;-18311.726;-2.826;12.485;37.783
880270.000000;879.079;173679079;2017-02-21;00;14;39.079;0;0.000000;0.878;-1.603;-9.609;-0.222602;0.310103;0.024096;0.266325;-0.043631;0.981224;9.625;5.239;52.116;48.880347329;2.182949189;-18312.515;-2.828;12.486;37.783
880290.000000;879.099;173679099;2017-02-21;00;14;39.099;0;0.000000;0.889;-1.608;-9.610;-0.208167;0.312866;0.011130;0.263672;-0.046194;0.981501;9.625;5.241;52.117;48.880346563;2.182950364;-18313.304;-2.829;12.487;37.783
880310.000000;879.119;173679119;2017-02-21;00;14;39.119;0;0.000000;0.885;-1.621;-9.590;-0.207301;0.374229;0.023722;0.261019;-0.048757;0.981778;9.626;5.243;52.106;48.880345797;2.182951539;-18314.092;-2.832;12.487;37.783
880330.000000;879.139;173679139;2017-02-21;00;14;39.139;0;0.000000;0.917;-1.598;-9.614;-0.164052;0.288489;0.030781;0.261186;-0.044669;0.981540;9.627;5.246;52.108;48.880345032;2.182952714;-18314.881;-2.834;12.489;37.783
880350.000000;879.159;173679159;2017-02-21;00;14;39.159;0;0.000000;0.890;-1.614;-9.584;-0.164594;0.309209;0.043428;0.261352;-0.040580;0.981302;9.627;5.248;52.110;48.880344266;2.182953889;-18315.670;-2.835;12.489;37.783
880370.000000;879.179;173679179;2017-02-21;00;14;39.179;0;0.000000;0.882;-1.618;-9.605;-0.139154;0.334905;0.032597;0.262451;-0.043065;0.979637;9.627;5.250;52.099;48.880343500;2.182955065;-18316.458;-2.838;12.490;37.784
880390.000000;879.199;173679199;2017-02-21;00;14;39.199;0;0.000000;0.893;-1.631;-9.610;-0.228160;0.375082;0.072367;0.263549;-0.045550;0.977972;9.628;5.253;52.101;48.880342734;2.182956240;-18317.247;-2.839;12.490;37.784
880410.000000;879.219;173679219;2017-02-21;00;14;39.219;0;0.000000;0.900;-1.614;-9.580;-0.261982;0.368618;0.051682;0.262608;-0.045363;0.979167;9.627;5.255;52.090;48.880341968;2.182957415;-18318.036;-2.842;12.490;37.785
880430.000000;879.239;173679239;2017-02-21;00;14;39.239;0;0.000000;0.901;-1.597;-9.571;-0.222107;0.345757;0.108941;0.261666;-0.045177;0.980363;9.626;5.257;52.093;48.880341202;2.182958590;-18318.825;-2.843;12.491;37.786
880450.000000;879.259;173679259;2017-02-21;00;14;39.259;0;0.000000;0.893;-1.622;-9.584;-0.252921;0.268008;0.123019;0.261035;-0.043686;0.981865;9.625;5.258;52.095;48.880340436;2.182959766;-18319.613;-2.844;12.490;37.787
880470.000000;879.279;173679279;2017-02-21;00;14;39.279;0;0.000000;0.908;-1.613;-9.598;-0.227345;0.281918;0.095163;0.260404;-0.042195;0.983367;9.625;5.259;52.085;48.880339670;2.182960942;-18320.402;-2.845;12.491;37.787
880490.000000;879.299;173679299;2017-02-21;00;14;39.299;0;0.000000;0.897;-1.620;-9.588;-0.291736;0.266658;0.111011;0.259331;-0.042017;0.982220;9.624;5.259;52.089;48.880338903;2.182962117;-18321.191;-2.845;12.490;37.788
880510.000000;879.319;173679319;2017-02-21;00;14;39.319;0;0.000000;0.906;-1.609;-9.585;-0.320342;0.221279;0.080625;0.258257;-0.041839;0.981072;9.623;5.259;52.078;48.880338137;2.182963293;-18321.980;-2.846;12.490;37.789
880530.000000;879.339;173679339;2017-02-21;00;14;39.339;0;0.000000;0.893;-1.618;-9.624;-0.240632;0.227566;0.086756;0.258244;-0.042326;0.982590;9.622;5.258;52.081;48.880337371;2.182964468;-18322.769;-2.845;12.490;37.790
880550.000000;879.359;173679359;2017-02-21;00;14;39.359;0;0.000000;0.901;-1.615;-9.593;-0.276455;0.220544;0.083018;0.258231;-0.042813;0.984108;9.621;5.256;52.085;48.880336605;2.182965644;-18323.557;-2.843;12.490;37.791
880570.000000;879.379;173679379;2017-02-21;00;14;39.379;0;0.000000;0.898;-1.615;-9.607;-0.268234;0.179851;0.186466;0.261183;-0.044510;0.983892;9.620;5.255;52.076;48.880335839;2.182966820;-18324.346;-2.843;12.489;37.792
880590.000000;879.399;173679399;2017-02-21;00;14;39.399;0;0.000000;0.902;-1.606;-9.611;-0.250097;0.179914;0.160977;0.264134;-0.046208;0.983675;9.620;5.253;52.079;48.880335072;2.182967996;-18325.135;-2.842;12.490;37.793
880610.000000;879.419;173679419;2017-02-21;00;14;39.419;0;0.000000;0.906;-1.604;-9.607;-0.236593;0.194027;0.158597;0.261185;-0.044184;0.983887;9.620;5.252;52.070;48.880334306;2.182969172;-18325.924;-2.842;12.490;37.793
880630.000000;879.439;173679439;2017-02-21;00;14;39.439;0;0.000000;0.892;-1.603;-9.589;-0.160299;0.191143;0.134189;0.258235;-0.042160;0.984098;9.620;5.251;52.073;48.880333540;2.182970348;-18326.713;-2.841;12.491;37.794
880650.000000;879.459;173679459;2017-02-21;00;14;39.459;0;0.000000;0.897;-1.594;-9.580;-0.220147;0.203587;0.185331;0.259169;-0.042343;0.983909;9.620;5.250;52.076;48.880332773;2.182971524;-18327.502;-2.840;12.492;37.795
880670.000000;879.479;173679479;2017-02-21;00;14;39.479;0;0.000000;0.875;-1.604;-9.576;-0.162936;0.238495;0.130988;0.260102;-0.042526;0.983720;9.622;5.250;52.068;48.880332007;2.182972700;-18328.291;-2.841;12.494;37.795
880690.000000;879.499;173679499;2017-02-21;00;14;39.499;0;0.000000;0.889;-1.616;-9.608;-0.128982;0.275468;0.103618;0.259174;-0.041367;0.985072;9.624;5.250;52.071;48.880331240;2.182973877;-18329.080;-2.841;12.495;37.795
880710.000000;879.519;173679519;2017-02-21;00;14;39.519;0;0.000000;0.890;-1.595;-9.601;-0.173350;0.282378;0.161343;0.258246;-0.040209;0.986424;9.626;5.251;52.061;48.880330474;2.182975053;-18329.869;-2.843;12.497;37.795
880730.000000;879.539;173679539;2017-02-21;00;14;39.539;0;0.000000;0.887;-1.616;-9.590;-0.120290;0.273022;0.102483;0.256865;-0.042477;0.982299;9.628;5.252;52.064;48.880329707;2.182976229;-18330.657;-2.843;12.499;37.795
880750.000000;879.559;173679559;2017-02-21;00;14;39.559;0;0.000000;0.890;-1.612;-9.640;-0.087984;0.318485;0.085246;0.255485;-0.044745;0.978173;9.631;5.253;52.066;48.880328940;2.182977405;-18331.446;-2.844;12.501;37.794
880770.000000;879.579;173679579;2017-02-21;00;14;39.579;0;0.000000;0.906;-1.611;-9.587;-0.068675;0.344146;0.051256;0.257960;-0.046595;0.979819;9.634;5.255;52.056;48.880328173;2.182978582;-18332.235;-2.847;12.504;37.794
880790.000000;879.599;173679599;2017-02-21;00;14;39.599;0;0.000000;0.881;-1.618;-9.617;-0.102056;0.298186;0.065481;0.260434;-0.048446;0.981464;9.637;5.257;52.058;48.880327406;2.182979758;-18333.024;-2.848;12.506;37.794
880810.000000;879.619;173679619;2017-02-21;00;14;39.619;0;0.000000;0.890;-1.622;-9.616;-0.110579;0.364538;0.045019;0.260751;-0.045673;0.982589;9.639;5.259;52.048;48.880326639;2.182980935;-18333.813;-2.850;12.508;37.794
880830.000000;879.639;173679639;2017-02-21;00;14;39.639;0;0.000000;0.899;-1.602;-9.583;-0.139551;0.397549;0.060845;0.261068;-0.042900;0.983713;9.641;5.261;52.050;48.880325872;2.182982111;-18334.602;-2.852;12.510;37.794
880850.000000;879.659;173679659;2017-02-21;00;14;39.659;0;0.000000;0.888;-1.615;-9.587;-0.126081;0.357867;0.074690;0.258733;-0.044162;0.983626;9.643;5.264;52.052;48.880325105;2.182983288;-18335.391;-2.854;12.512;37.794
880870.000000;879.679;173679679;2017-02-21;00;14;39.679;0;0.000000;0.888;-1.616;-9.603;-0.191544;0.334032;0.069866;0.256399;-0.045424;0.983539;9.644;5.267;52.042;48.880324338;2.182984464;-18336.181;-2.857;12.513;37.795
