Time Stamp;GPS Time;UTC Time;UTC Date;UTC Date;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
306985.000000;484153.259;484136259;2016;09;30;14;28;56.259;16;0.000000;1.499;1.348;-8.433;-9.260252;31.875444;-5.727761;-4.713;6.238;179.643;48.418848197;-4.474533012;90.222;1.351;0.056;-0.013
307005.000000;484153.279;484136279;2016;09;30;14;28;56.279;16;0.000000;1.253;1.008;-7.944;12.826479;5.333039;1.037205;-4.374;6.093;179.682;48.418847851;-4.474532715;90.194;1.361;0.054;0.022
307025.000000;484153.299;484136299;2016;09;30;14;28;56.299;16;0.000000;1.205;0.673;-8.363;17.654028;-24.228184;-0.433555;-4.088;5.590;179.640;48.418847607;-4.474532731;90.196;1.369;0.057;0.031
307045.000000;484153.319;484136319;2016;09;30;14;28;56.319;16;0.000000;1.440;0.738;-8.779;7.309352;-17.630253;-9.997643;-4.054;5.418;179.416;48.418847362;-4.474532747;90.199;1.376;0.063;0.049
307065.000000;484153.339;484136339;2016;09;30;14;28;56.339;16;0.000000;1.563;1.032;-8.482;-5.013430;9.706066;-13.126363;-4.218;5.731;179.128;48.418847113;-4.474532765;90.200;1.386;0.079;0.087
307085.000000;484153.360;484136360;2016;09;30;14;28;56.360;16;0.000000;1.395;1.218;-7.936;-7.293301;23.014375;-12.918160;-4.342;6.145;178.905;48.418846865;-4.474532783;90.201;1.395;0.092;0.128
307105.000000;484153.379;484136379;2016;09;30;14;28;56.379;16;0.000000;1.738;1.115;-7.785;-2.902287;18.594186;-4.222034;-4.433;6.508;178.835;48.418846610;-4.474532807;90.202;1.410;0.096;0.174
307125.000000;484153.399;484136399;2016;09;30;14;28;56.399;16;0.000000;2.036;0.653;-7.784;-9.256196;21.485250;-0.486132;-4.683;7.010;178.768;48.418846355;-4.474532830;90.202;1.424;0.098;0.225
307145.000000;484153.419;484136419;2016;09;30;14;28;56.419;16;0.000000;1.879;0.569;-7.568;-17.400079;32.376524;-4.864072;-5.093;7.639;178.569;48.418846093;-4.474532854;90.200;1.427;0.102;0.283
307165.000000;484153.439;484136439;2016;09;30;14;28;56.439;16;0.000000;1.288;1.112;-7.507;-20.295798;26.502602;-11.674939;-5.495;7.963;178.298;48.418845832;-4.474532878;90.199;1.429;0.108;0.334
307185.000000;484153.459;484136459;2016;09;30;14;28;56.459;16;0.000000;1.216;1.787;-8.104;-15.330404;1.955452;-11.085586;-5.776;7.864;178.200;48.418845528;-4.474532962;90.201;1.430;0.127;0.347
307205.000000;484153.479;484136479;2016;09;30;14;28;56.479;16;0.000000;1.124;1.535;-9.038;-9.711867;-9.440901;6.676901;-5.890;7.759;178.442;48.418845225;-4.474533045;90.204;1.432;0.137;0.359
307225.000000;484153.500;484136500;2016;09;30;14;28;56.500;16;0.000000;1.181;1.107;-9.498;-8.444830;1.065984;13.876708;-6.141;7.812;178.696;48.418844962;-4.474533081;90.201;1.425;0.132;0.357
307245.000000;484153.519;484136519;2016;09;30;14;28;56.519;16;0.000000;0.928;1.112;-9.922;-26.537764;-1.344818;9.045454;-6.793;7.746;178.799;48.418844699;-4.474533118;90.198;1.419;0.129;0.353
307265.000000;484153.539;484136539;2016;09;30;14;28;56.539;16;0.000000;0.140;1.759;-10.378;-40.705025;-5.264673;-1.411123;-7.483;7.668;178.794;48.418844442;-4.474533157;90.195;1.398;0.136;0.336
307285.000000;484153.559;484136559;2016;09;30;14;28;56.559;16;0.000000;0.138;1.887;-10.421;-19.205382;-1.459417;3.405885;-7.747;7.645;179.003;48.418844185;-4.474533197;90.193;1.378;0.141;0.319
307305.000000;484153.579;484136579;2016;09;30;14;28;56.579;16;0.000000;1.509;0.762;-10.720;-8.303738;-4.916949;17.197153;-7.746;7.507;179.319;48.418843932;-4.474533236;90.191;1.375;0.122;0.289
307325.000000;484153.599;484136599;2016;09;30;14;28;56.599;16;0.000000;0.768;0.485;-10.889;4.385471;-16.152136;3.842754;-7.835;7.123;179.232;48.418843680;-4.474533275;90.189;1.371;0.113;0.255
307345.000000;484153.620;484136620;2016;09;30;14;28;56.620;16;0.000000;0.136;1.826;-11.502;-22.723501;-21.398776;-23.584623;-8.458;6.641;178.731;48.418843434;-4.474533313;90.188;1.354;0.149;0.201
307365.000000;484153.639;484136639;2016;09;30;14;28;56.639;16;0.000000;0.428;3.157;-12.167;-28.655741;-14.783639;-28.757641;-8.912;6.376;178.357;48.418843187;-4.474533350;90.188;1.335;0.183;0.151
307385.000000;484153.659;484136659;2016;09;30;14;28;56.659;16;0.000000;0.788;3.495;-12.102;-0.419820;-0.555935;-4.867662;-8.590;6.484;178.501;48.418842936;-4.474533439;90.189;1.332;0.218;0.116
307405.000000;484153.679;484136679;2016;09;30;14;28;56.679;16;0.000000;0.913;3.201;-10.997;32.742127;9.976792;29.131949;-7.821;6.793;179.180;48.418842685;-4.474533528;90.189;1.331;0.241;0.082
307425.000000;484153.699;484136699;2016;09;30;14;28;56.699;16;0.000000;1.112;2.189;-9.758;31.863051;11.213245;39.858412;-7.178;7.084;179.971;48.418842446;-4.474533593;90.192;1.334;0.230;0.091
307445.000000;484153.719;484136719;2016;09;30;14;28;56.719;16;0.000000;1.283;1.271;-8.871;21.164275;6.217355;40.560658;-6.699;7.199;180.768;48.418842207;-4.474533658;90.194;1.337;0.220;0.097
307465.000000;484153.740;484136740;2016;09;30;14;28;56.740;16;0.000000;1.303;0.374;-8.509;12.542677;-9.958640;39.669325;-6.432;6.982;181.545;48.418841966;-4.474533721;90.195;1.347;0.179;0.112
307485.000000;484153.759;484136759;2016;09;30;14;28;56.759;16;0.000000;1.731;-0.543;-8.462;5.281022;-18.156840;28.847239;-6.341;6.723;182.040;48.418841726;-4.474533784;90.197;1.356;0.145;0.127
307505.000000;484153.779;484136779;2016;09;30;14;28;56.779;16;0.000000;2.042;-0.248;-8.301;-11.195536;-10.004205;14.594700;-6.611;6.609;182.320;48.418841479;-4.474533834;90.197;1.370;0.110;0.152
307525.000000;484153.799;484136799;2016;09;30;14;28;56.799;16;0.000000;1.762;-0.403;-8.171;-12.630123;-3.727078;9.979980;-6.675;6.521;182.478;48.418841233;-4.474533884;90.198;1.384;0.078;0.177
307545.000000;484153.819;484136819;2016;09;30;14;28;56.819;16;0.000000;1.263;-0.029;-8.069;9.774469;-10.153383;2.211244;-6.381;6.230;182.517;48.418840982;-4.474533923;90.197;1.387;0.063;0.195
307565.000000;484153.839;484136839;2016;09;30;14;28;56.839;16;0.000000;1.125;0.516;-8.495;15.520874;-19.192664;-2.789115;-6.143;5.883;182.478;48.418840731;-4.474533961;90.197;1.391;0.050;0.212
307585.000000;484153.860;484136860;2016;09;30;14;28;56.860;16;0.000000;1.253;0.464;-9.075;7.767408;-8.023778;-5.764038;-5.951;5.882;182.354;48.418840445;-4.474534123;90.199;1.403;0.049;0.227
307605.000000;484153.879;484136879;2016;09;30;14;28;56.879;16;0.000000;1.565;0.400;-8.715;13.250638;16.633292;-5.929665;-5.689;6.337;182.189;48.418840160;-4.474534284;90.201;1.413;0.049;0.252
307625.000000;484153.899;484136899;2016;09;30;14;28;56.899;16;0.000000;2.029;0.162;-7.866;12.561158;33.092557;-7.836640;-5.474;7.018;181.934;48.418839900;-4.474534314;90.198;1.428;0.039;0.307
307645.000000;484153.919;484136919;2016;09;30;14;28;56.919;16;0.000000;2.201;0.046;-7.615;11.581323;33.795646;-11.536958;-5.302;7.516;181.612;48.418839640;-4.474534344;90.196;1.443;0.030;0.358
307665.000000;484153.939;484136939;2016;09;30;14;28;56.939;16;0.000000;2.027;-0.054;-8.028;12.007513;10.407876;-17.398555;-5.011;7.387;181.224;48.418839372;-4.474534367;90.192;1.451;0.026;0.369
307685.000000;484153.959;484136959;2016;09;30;14;28;56.959;16;0.000000;1.428;-0.001;-9.474;26.429890;-27.666361;-25.910510;-4.495;6.627;180.699;48.418839105;-4.474534391;90.188;1.463;0.029;0.364
307705.000000;484153.979;484136979;2016;09;30;14;28;56.979;16;0.000000;0.825;0.465;-10.780;29.030985;-42.088073;-31.407392;-3.935;5.879;180.206;48.418838837;-4.474534408;90.185;1.459;0.032;0.323
307725.000000;484154.000;484137000;2016;09;30;14;28;57.000;16;0.000000;0.591;-0.283;-10.893;35.779369;-13.453175;-16.379244;-3.105;5.938;180.040;48.418838570;-4.474534425;90.182;1.450;0.025;0.303
307745.000000;484154.019;484137019;2016;09;30;14;28;57.019;16;0.000000;-0.299;-1.996;-9.738;48.307254;26.096464;0.889000;-2.330;6.482;179.818;48.418838310;-4.474534425;90.178;1.412;-0.001;0.325
307765.000000;484154.039;484137039;2016;09;30;14;28;57.039;16;0.000000;-1.164;-1.185;-8.840;15.770034;21.537793;-39.429374;-2.611;6.487;178.612;48.418838049;-4.474534426;90.175;1.376;-0.009;0.334
307785.000000;484154.059;484137059;2016;09;30;14;28;57.059;16;0.000000;-0.262;1.365;-10.266;-42.732392;-33.478712;-85.071181;-3.679;5.326;176.967;48.418837802;-4.474534477;90.177;1.373;0.064;0.259
307805.000000;484154.079;484137079;2016;09;30;14;28;57.079;16;0.000000;1.224;2.911;-13.002;-34.915954;-77.057996;-74.115872;-4.091;3.724;175.957;48.418837555;-4.474534528;90.179;1.368;0.126;0.175
307825.000000;484154.099;484137099;2016;09;30;14;28;57.099;16;0.000000;1.733;2.635;-14.350;16.153604;-62.161374;-24.005736;-3.576;2.871;175.786;48.418837304;-4.474534545;90.179;1.389;0.162;0.070
307845.000000;484154.120;484137120;2016;09;30;14;28;57.120;16;0.000000;1.461;1.780;-13.653;27.489218;-4.546314;1.052626;-3.261;3.004;175.846;48.418837052;-4.474534561;90.179;1.408;0.190;-0.012
307865.000000;484154.139;484137139;2016;09;30;14;28;57.139;16;0.000000;0.764;0.685;-12.520;-1.288958;13.390217;5.400106;-3.269;3.206;175.933;48.418836797;-4.474534583;90.182;1.412;0.185;-0.058
307885.000000;484154.159;484137159;2016;09;30;14;28;57.159;16;0.000000;0.616;0.265;-12.113;0.595497;2.857449;2.882629;-3.280;3.169;175.952;48.418836542;-4.474534605;90.185;1.415;0.183;-0.111
307905.000000;484154.179;484137179;2016;09;30;14;28;57.179;16;0.000000;0.641;0.016;-11.942;-2.035170;-5.370213;-4.610484;-3.304;3.097;175.822;48.418836288;-4.474534623;90.189;1.417;0.179;-0.149
307925.000000;484154.199;484137199;2016;09;30;14;28;57.199;16;0.000000;0.692;0.239;-11.311;0.398045;3.699426;-8.859021;-3.260;3.246;175.646;48.418836033;-4.474534640;90.194;1.420;0.176;-0.182
307945.000000;484154.219;484137219;2016;09;30;14;28;57.219;16;0.000000;0.682;0.544;-10.219;6.614908;13.418743;-5.922364;-3.105;3.504;175.562;48.418835779;-4.474534656;90.200;1.418;0.175;-0.177
307965.000000;484154.240;484137240;2016;09;30;14;28;57.240;16;0.000000;0.271;0.355;-9.505;10.653325;10.696448;0.827227;-2.885;3.664;175.608;48.418835524;-4.474534671;90.205;1.416;0.171;-0.176
307985.000000;484154.259;484137259;2016;09;30;14;28;57.259;16;0.000000;0.315;0.024;-9.078;7.511783;5.539245;1.638954;-2.847;3.828;175.582;48.418835206;-4.474534468;90.185;1.411;0.160;-0.147
308005.000000;484154.279;484137279;2016;09;30;14;28;57.279;16;0.000000;0.386;0.015;-8.595;-10.275814;17.675515;-5.752277;-3.223;4.354;175.380;48.418834888;-4.474534266;90.165;1.407;0.153;-0.108
308025.000000;484154.299;484137299;2016;09;30;14;28;57.299;16;0.000000;0.835;0.123;-7.842;-29.800006;41.851728;-13.077790;-3.915;5.283;175.052;48.418834635;-4.474534274;90.169;1.411;0.153;-0.036
308045.000000;484154.319;484137319;2016;09;30;14;28;57.319;16;0.000000;1.160;0.191;-7.122;-33.308671;53.735390;-12.902834;-4.479;6.291;174.746;48.418834382;-4.474534283;90.173;1.414;0.150;0.036
308065.000000;484154.339;484137339;2016;09;30;14;28;57.339;16;0.000000;1.352;0.400;-6.418;-16.055908;45.757049;-9.165963;-4.753;7.076;174.533;48.418834125;-4.474534289;90.175;1.423;0.147;0.123
308085.000000;484154.360;484137360;2016;09;30;14;28;57.360;16;0.000000;1.892;0.529;-6.203;-10.674674;30.375518;-5.090806;-5.005;7.584;174.385;48.418833868;-4.474534295;90.176;1.431;0.143;0.203
308105.000000;484154.379;484137379;2016;09;30;14;28;57.379;16;0.000000;2.389;0.459;-6.404;-15.514684;20.809302;-6.964735;-5.416;7.950;174.168;48.418833602;-4.474534299;90.175;1.450;0.142;0.275
308125.000000;484154.399;484137399;2016;09;30;14;28;57.399;16;0.000000;2.375;0.702;-6.683;-25.991518;16.958462;-13.221713;-6.074;8.218;173.827;48.418833336;-4.474534304;90.174;1.468;0.143;0.344
308145.000000;484154.419;484137419;2016;09;30;14;28;57.419;16;0.000000;2.064;1.449;-7.180;-37.668705;12.511853;-19.091665;-6.900;8.339;173.419;48.418833062;-4.474534312;90.171;1.463;0.161;0.386
308165.000000;484154.439;484137439;2016;09;30;14;28;57.439;16;0.000000;0.746;1.903;-8.082;-35.759599;-3.944231;-17.718260;-7.461;7.987;173.214;48.418832788;-4.474534320;90.168;1.461;0.175;0.416
308185.000000;484154.459;484137459;2016;09;30;14;28;57.459;16;0.000000;0.366;1.761;-9.680;-7.551837;-33.574164;-4.023896;-7.403;7.267;173.332;48.418832525;-4.474534323;90.162;1.455;0.187;0.383
308205.000000;484154.479;484137479;2016;09;30;14;28;57.479;16;0.000000;1.158;1.903;-10.881;9.765859;-32.550431;9.097480;-7.275;6.814;173.641;48.418832262;-4.474534327;90.155;1.448;0.192;0.356
308225.000000;484154.500;484137500;2016;09;30;14;28;57.500;16;0.000000;0.411;2.014;-11.484;-11.153684;-10.849393;13.911690;-7.665;6.744;173.890;48.418831998;-4.474534350;90.153;1.419;0.200;0.318
308245.000000;484154.519;484137519;2016;09;30;14;28;57.519;16;0.000000;-1.138;2.078;-11.345;-28.138817;4.301133;8.254247;-7.987;6.882;174.114;48.418831733;-4.474534373;90.150;1.389;0.208;0.286
308265.000000;484154.539;484137539;2016;09;30;14;28;57.539;16;0.000000;0.629;1.470;-11.463;1.736016;4.264385;21.141759;-7.766;6.979;174.585;48.418831478;-4.474534399;90.149;1.384;0.190;0.248
308285.000000;484154.559;484137559;2016;09;30;14;28;57.559;16;0.000000;1.103;0.509;-11.413;12.993153;-1.509190;23.075393;-7.498;6.951;174.971;48.418831223;-4.474534425;90.148;1.379;0.174;0.208
308305.000000;484154.579;484137579;2016;09;30;14;28;57.579;16;0.000000;0.414;0.577;-11.499;-1.396368;-8.191523;7.922740;-7.793;6.803;174.939;48.418830974;-4.474534444;90.149;1.366;0.179;0.169
308325.000000;484154.599;484137599;2016;09;30;14;28;57.599;16;0.000000;0.602;2.082;-11.324;-35.539445;-1.047756;-17.262560;-8.585;6.782;174.608;48.418830724;-4.474534463;90.149;1.351;0.190;0.135
308345.000000;484154.620;484137620;2016;09;30;14;28;57.620;16;0.000000;0.744;3.323;-11.065;-33.987120;1.228316;-7.529922;-9.050;6.711;174.679;48.418830480;-4.474534492;90.151;1.342;0.216;0.104
308365.000000;484154.639;484137639;2016;09;30;14;28;57.639;16;0.000000;0.616;2.692;-11.079;-0.676499;-15.004821;21.016210;-8.752;6.409;175.266;48.418830235;-4.474534520;90.152;1.334;0.233;0.064
308385.000000;484154.659;484137659;2016;09;30;14;28;57.659;16;0.000000;0.818;1.886;-10.877;20.524514;-21.281030;29.150721;-8.406;6.158;175.864;48.418829988;-4.474534570;90.157;1.337;0.225;0.037
308405.000000;484154.679;484137679;2016;09;30;14;28;57.679;16;0.000000;1.185;1.462;-10.201;0.154824;-5.073674;24.842552;-8.433;6.277;176.342;48.418829741;-4.474534619;90.161;1.339;0.219;0.021
308425.000000;484154.699;484137699;2016;09;30;14;28;57.699;16;0.000000;1.808;1.271;-8.859;-7.274683;14.234765;23.480671;-8.616;6.681;176.772;48.418829497;-4.474534655;90.164;1.357;0.203;0.055
308445.000000;484154.719;484137719;2016;09;30;14;28;57.719;16;0.000000;2.091;1.208;-7.834;-22.777395;19.069924;26.625312;-9.022;7.117;177.281;48.418829253;-4.474534691;90.167;1.375;0.184;0.092
308465.000000;484154.740;484137740;2016;09;30;14;28;57.740;16;0.000000;1.950;0.395;-7.434;-17.138504;11.992280;29.893641;-9.097;7.294;177.830;48.418829002;-4.474534722;90.168;1.387;0.143;0.135
308485.000000;484154.759;484137759;2016;09;30;14;28;57.759;16;0.000000;1.757;0.015;-7.480;9.112110;-9.489843;22.772742;-8.719;7.007;178.239;48.418828751;-4.474534753;90.170;1.400;0.109;0.167
308505.000000;484154.779;484137779;2016;09;30;14;28;57.779;16;0.000000;1.664;0.231;-7.724;20.626440;-25.726278;8.043906;-8.424;6.525;178.368;48.418828496;-4.474534773;90.170;1.408;0.092;0.187
308525.000000;484154.799;484137799;2016;09;30;14;28;57.799;16;0.000000;1.319;0.850;-8.069;1.600232;-19.024683;-4.143712;-8.453;6.243;178.324;48.418828240;-4.474534794;90.169;1.415;0.078;0.213
308545.000000;484154.819;484137819;2016;09;30;14;28;57.819;16;0.000000;1.252;1.285;-7.972;-2.867472;-3.261865;-1.840620;-8.460;6.285;178.339;48.418827981;-4.474534812;90.168;1.415;0.075;0.250
308565.000000;484154.839;484137839;2016;09;30;14;28;57.839;16;0.000000;0.980;1.317;-7.667;3.429388;7.747123;4.749790;-8.326;6.455;178.440;48.418827723;-4.474534831;90.167;1.414;0.070;0.289
308585.000000;484154.860;484137860;2016;09;30;14;28;57.860;16;0.000000;0.942;1.014;-7.594;10.026630;6.207388;6.298198;-8.050;6.526;178.534;48.418827407;-4.474534884;90.171;1.423;0.062;0.320
308605.000000;484154.879;484137879;2016;09;30;14;28;57.879;16;0.000000;1.441;0.728;-7.968;16.059351;-0.460005;2.721241;-7.759;6.542;178.552;48.418827091;-4.474534937;90.175;1.431;0.056;0.351
308625.000000;484154.899;484137899;2016;09;30;14;28;57.899;16;0.000000;1.788;0.629;-8.228;10.608383;5.134674;-1.555797;-7.522;6.635;178.511;48.418826826;-4.474534951;90.171;1.441;0.041;0.371
308645.000000;484154.919;484137919;2016;09;30;14;28;57.919;16;0.000000;1.634;0.266;-8.844;16.649571;-0.780034;-0.991016;-7.123;6.452;178.482;48.418826562;-4.474534965;90.167;1.452;0.028;0.385
308665.000000;484154.939;484137939;2016;09;30;14;28;57.939;16;0.000000;1.201;0.162;-9.952;25.169257;-21.184481;-7.933316;-6.613;5.899;178.315;48.418826295;-4.474534970;90.163;1.452;0.018;0.348
308685.000000;484154.959;484137959;2016;09;30;14;28;57.959;16;0.000000;0.614;0.185;-11.281;28.404709;-32.502418;-17.420109;-5.972;5.195;177.987;48.418826029;-4.474534974;90.159;1.452;0.013;0.309
308705.000000;484154.979;484137979;2016;09;30;14;28;57.979;16;0.000000;0.774;0.312;-12.233;43.233827;-29.638349;-23.070887;-5.047;4.687;177.620;48.418825764;-4.474534968;90.156;1.464;0.016;0.244
308725.000000;484155.000;484138000;2016;09;30;14;28;58.000;16;0.000000;1.907;0.043;-12.569;53.559652;-6.984480;-16.586822;-4.089;4.898;177.243;48.418825499;-4.474534961;90.154;1.472;0.015;0.198
308745.000000;484155.019;484138019;2016;09;30;14;28;58.019;16;0.000000;0.247;1.145;-10.484;29.027928;39.953294;-23.719466;-3.859;5.612;176.695;48.418825235;-4.474534952;90.152;1.448;0.039;0.201
308765.000000;484155.039;484138039;2016;09;30;14;28;58.039;16;0.000000;-0.527;1.328;-10.268;-0.446603;19.046116;-21.463444;-3.819;5.477;176.412;48.418824971;-4.474534942;90.151;1.427;0.057;0.181
308785.000000;484155.059;484138059;2016;09;30;14;28;58.059;16;0.000000;0.049;0.209;-12.275;13.986158;-42.786149;-7.225386;-3.371;4.449;176.364;48.418824659;-4.474535094;90.151;1.424;0.053;0.091
308805.000000;484155.079;484138079;2016;09;30;14;28;58.079;16;0.000000;0.613;-0.673;-13.537;31.847031;-50.809268;-3.048584;-2.875;3.762;176.257;48.418824348;-4.474535245;90.150;1.418;0.048;0.010
308825.000000;484155.099;484138099;2016;09;30;14;28;58.099;16;0.000000;0.706;-0.542;-13.066;6.133918;-0.055002;-17.599340;-3.104;3.999;175.798;48.418824095;-4.474535226;90.153;1.416;0.048;-0.038
308845.000000;484155.120;484138120;2016;09;30;14;28;58.120;16;0.000000;0.542;0.152;-12.021;-31.309184;22.091950;-27.116502;-3.740;4.313;175.244;48.418823843;-4.474535206;90.155;1.415;0.050;-0.084
308865.000000;484155.139;484138139;2016;09;30;14;28;58.139;16;0.000000;0.563;0.955;-11.390;-21.656421;8.699099;-22.928219;-4.079;4.379;174.882;48.418823591;-4.474535186;90.160;1.413;0.067;-0.112
308885.000000;484155.159;484138159;2016;09;30;14;28;58.159;16;0.000000;0.760;1.099;-11.123;-8.988928;1.148403;-10.583931;-4.273;4.434;174.718;48.418823340;-4.474535166;90.164;1.412;0.079;-0.141
308905.000000;484155.179;484138179;2016;09;30;14;28;58.179;16;0.000000;0.702;0.744;-10.533;-10.076765;10.207655;-5.315258;-4.447;4.722;174.598;48.418823090;-4.474535148;90.170;1.411;0.078;-0.138
308925.000000;484155.199;484138199;2016;09;30;14;28;58.199;16;0.000000;0.715;0.365;-9.573;-3.880847;22.278342;-6.033094;-4.455;5.225;174.419;48.418822839;-4.474535130;90.175;1.411;0.077;-0.129
308945.000000;484155.219;484138219;2016;09;30;14;28;58.219;16;0.000000;0.820;0.111;-8.343;8.459972;32.137946;-8.536374;-4.199;5.862;174.190;48.418822588;-4.474535108;90.180;1.415;0.073;-0.076
308965.000000;484155.240;484138240;2016;09;30;14;28;58.240;16;0.000000;1.256;0.393;-7.369;15.884483;29.512537;-9.152088;-4.002;6.339;173.954;48.418822338;-4.474535087;90.184;1.418;0.070;-0.026
308985.000000;484155.259;484138259;2016;09;30;14;28;58.259;16;0.000000;1.446;0.612;-6.958;0.849886;17.933413;-13.101324;-4.116;6.625;173.636;48.418822071;-4.474534725;90.164;1.422;0.069;0.041
309005.000000;484155.279;484138279;2016;09;30;14;28;58.279;16;0.000000;1.657;0.871;-6.945;-7.636737;11.123568;-16.363462;-4.326;6.815;173.297;48.418821804;-4.474534364;90.144;1.426;0.069;0.105
309025.000000;484155.299;484138299;2016;09;30;14;28;58.299;16;0.000000;1.835;1.184;-6.816;-9.975765;12.579315;-14.695333;-4.567;7.069;173.024;48.418821542;-4.474534345;90.144;1.440;0.084;0.170
309045.000000;484155.319;484138319;2016;09;30;14;28;58.319;16;0.000000;2.033;1.214;-6.725;-12.072650;14.536116;-8.637698;-4.857;7.321;172.864;48.418821281;-4.474534326;90.145;1.453;0.096;0.234
309065.000000;484155.339;484138339;2016;09;30;14;28;58.339;16;0.000000;2.134;0.982;-6.800;-15.381393;11.846507;-6.610641;-5.189;7.518;172.704;48.418821012;-4.474534311;90.143;1.471;0.106;0.292
309085.000000;484155.360;484138360;2016;09;30;14;28;58.360;16;0.000000;2.319;1.387;-7.132;-19.367375;7.741581;-7.188973;-5.612;7.629;172.567;48.418820742;-4.474534295;90.142;1.489;0.116;0.347
309105.000000;484155.379;484138379;2016;09;30;14;28;58.379;16;0.000000;2.115;1.656;-7.843;-20.848527;3.211572;-2.715995;-5.975;7.649;172.599;48.418820464;-4.474534287;90.139;1.500;0.125;0.371
309125.000000;484155.399;484138399;2016;09;30;14;28;58.399;16;0.000000;1.718;1.589;-8.790;-14.869487;-2.142262;8.445867;-6.250;7.635;172.804;48.418820185;-4.474534278;90.136;1.512;0.130;0.394
309145.000000;484155.419;484138419;2016;09;30;14;28;58.419;16;0.000000;1.208;1.280;-9.618;-17.053372;-0.240361;12.382844;-6.488;7.676;173.078;48.418819905;-4.474534272;90.132;1.507;0.117;0.388
309165.000000;484155.439;484138439;2016;09;30;14;28;58.439;16;0.000000;0.970;0.466;-10.163;-2.791303;2.124889;15.485541;-6.401;7.751;173.371;48.418819625;-4.474534267;90.129;1.503;0.104;0.382
309185.000000;484155.459;484138459;2016;09;30;14;28;58.459;16;0.000000;1.043;0.415;-10.397;2.762215;1.575801;12.116192;-6.444;7.740;173.556;48.418819292;-4.474534204;90.124;1.499;0.087;0.362
309205.000000;484155.479;484138479;2016;09;30;14;28;58.479;16;0.000000;0.894;0.620;-10.898;-14.480966;-2.396208;1.955029;-6.860;7.725;173.497;48.418818958;-4.474534142;90.119;1.495;0.074;0.342
309225.000000;484155.500;484138500;2016;09;30;14;28;58.500;16;0.000000;-0.483;1.508;-10.556;-28.033562;4.322559;-9.102964;-7.338;7.803;173.341;48.418818689;-4.474534129;90.116;1.469;0.080;0.327
309245.000000;484155.519;484138519;2016;09;30;14;28;58.519;16;0.000000;0.422;1.444;-10.331;-9.492243;0.886937;0.303583;-7.343;7.669;173.460;48.418818420;-4.474534116;90.114;1.445;0.082;0.306
309265.000000;484155.539;484138539;2016;09;30;14;28;58.539;16;0.000000;1.430;0.680;-10.839;7.252270;-22.559877;8.991798;-7.241;7.086;173.635;48.418818156;-4.474534101;90.113;1.445;0.068;0.253
309285.000000;484155.559;484138559;2016;09;30;14;28;58.559;16;0.000000;0.923;0.412;-11.849;-5.699640;-36.698606;-7.603112;-7.500;6.384;173.402;48.418817892;-4.474534085;90.111;1.444;0.064;0.199
309305.000000;484155.579;484138579;2016;09;30;14;28;58.579;16;0.000000;0.768;1.771;-12.090;-29.684006;-21.613545;-29.157395;-8.353;5.993;172.807;48.418817632;-4.474534067;90.112;1.437;0.106;0.142
309325.000000;484155.599;484138599;2016;09;30;14;28;58.599;16;0.000000;0.664;3.491;-12.174;-46.105925;-8.058471;-30.848778;-9.183;5.758;172.432;48.418817372;-4.474534050;90.112;1.429;0.144;0.088
309345.000000;484155.620;484138620;2016;09;30;14;28;58.620;16;0.000000;0.540;3.854;-11.937;-26.175836;-8.084499;0.867797;-9.420;5.688;172.735;48.418817116;-4.474534050;90.115;1.420;0.173;0.049
309365.000000;484155.639;484138639;2016;09;30;14;28;58.639;16;0.000000;0.451;3.062;-11.155;5.734629;-0.627259;33.062221;-9.187;5.843;173.454;48.418816859;-4.474534049;90.117;1.412;0.191;0.012
309385.000000;484155.659;484138659;2016;09;30;14;28;58.659;16;0.000000;0.659;2.229;-10.119;1.852609;6.026497;37.966187;-9.243;6.155;174.156;48.418816599;-4.474533993;90.120;1.412;0.172;0.017
309405.000000;484155.679;484138679;2016;09;30;14;28;58.679;16;0.000000;0.930;1.368;-9.150;-15.795885;20.912666;35.419455;-9.507;6.768;174.766;48.418816340;-4.474533936;90.123;1.410;0.155;0.031
309425.000000;484155.699;484138699;2016;09;30;14;28;58.699;16;0.000000;1.212;0.800;-8.241;-17.161513;29.110338;32.628770;-9.790;7.404;175.268;48.418816085;-4.474533942;90.126;1.418;0.119;0.078
309445.000000;484155.719;484138719;2016;09;30;14;28;58.719;16;0.000000;1.775;0.386;-7.642;-18.474239;22.939112;23.812507;-10.100;7.820;175.594;48.418815830;-4.474533948;90.129;1.425;0.088;0.119
309465.000000;484155.740;484138740;2016;09;30;14;28;58.740;16;0.000000;2.094;0.040;-7.606;-13.736460;7.599872;13.451813;-10.159;7.830;175.798;48.418815571;-4.474533942;90.130;1.438;0.050;0.154
309485.000000;484155.759;484138759;2016;09;30;14;28;58.759;16;0.000000;1.958;-0.073;-7.743;13.324515;-15.143837;2.684458;-9.817;7.413;175.842;48.418815311;-4.474533935;90.131;1.452;0.018;0.179
309505.000000;484155.779;484138779;2016;09;30;14;28;58.779;16;0.000000;1.718;0.572;-8.310;11.076762;-24.958428;-6.976787;-9.748;6.975;175.727;48.418815046;-4.474533917;90.131;1.464;0.008;0.188
